,index,title,pubDate,guid,link,description
86,13332,Why haven't we seen any major winter storms?,"Thu, 02 Feb 2023 12:18:14 GMT",https://www.bbc.co.uk/news/uk-64454569,https://www.bbc.co.uk/news/uk-64454569?at_medium=RSS&at_campaign=KARANGA,The UK hasn't seen a single named storm so far this autumn and winter. But why?
87,10664,The Papers: Lions 'bare teeth' and Starmer's migration policy,"Tue, 22 Nov 2022 00:37:21 GMT",https://www.bbc.co.uk/news/blogs-the-papers-63711429,https://www.bbc.co.uk/news/blogs-the-papers-63711429?at_medium=RSS&at_campaign=KARANGA,England's World Cup win over Iran and a speech on migration by the Labour leader lead the papers.
88,2864,Afghanistan pupils in fear after spate of Islamic State attacks,"Thu, 12 May 2022 23:13:59 GMT",https://www.bbc.co.uk/news/world-asia-61404083,https://www.bbc.co.uk/news/world-asia-61404083?at_medium=RSS&at_campaign=KARANGA,A spate of Islamic State attacks have left Afghan students in fear and test Taliban security claims.
89,11975,Princess of Wales Kate pays tribute to Queen Elizabeth at carol service,"Thu, 22 Dec 2022 22:31:58 GMT",https://www.bbc.co.uk/news/uk-64069052,https://www.bbc.co.uk/news/uk-64069052?at_medium=RSS&at_campaign=KARANGA,Hundreds of people recognised for showcasing community values are recognised in the service.
90,2244,Emma Raducanu: US Open champion discusses 'tough' split with coach Torben Beltz,"Wed, 27 Apr 2022 17:01:28 GMT",https://www.bbc.co.uk/sport/tennis/61251003,https://www.bbc.co.uk/sport/tennis/61251003?at_medium=RSS&at_campaign=KARANGA,"Emma Raducanu says it was a ""tough"" decision to split with coach Torben Beltz after only five months, but is ""very confident"" in her training."
91,12564,Oxford United 0-3 Arsenal: Eddie Nketiah scores twice as Gunners progress,"Mon, 09 Jan 2023 23:13:55 GMT",https://www.bbc.co.uk/sport/football/64203475,https://www.bbc.co.uk/sport/football/64203475?at_medium=RSS&at_campaign=KARANGA,Eddie Nketiah scores twice as Arsenal beat League One Oxford United to set up an FA Cup fourth-round tie with Premier League rivals Manchester City.
92,1685,Ukraine round-up: Putin defends 'necessary' invasion and Kyiv averts cyber-attack,"Tue, 12 Apr 2022 21:09:40 GMT",https://www.bbc.co.uk/news/world-europe-61088637,https://www.bbc.co.uk/news/world-europe-61088637?at_medium=RSS&at_campaign=KARANGA,Troops head to the Donbas in preparation for fresh battle and Ukraine averts a cyber-attack on its energy grid
93,12530,NI Protocol: UK and EU reach agreement on trade data sharing,"Mon, 09 Jan 2023 16:58:18 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-64214603,https://www.bbc.co.uk/news/uk-northern-ireland-64214603?at_medium=RSS&at_campaign=KARANGA,James Cleverley and Maros Šefčovič say the agreement gives a new basis for NI protocol talks.
94,15472,Super Mario Bros. movie: Jack Black on the rise of game adaptations,"Tue, 04 Apr 2023 23:42:49 GMT",https://www.bbc.co.uk/news/entertainment-arts-65170583,https://www.bbc.co.uk/news/entertainment-arts-65170583?at_medium=RSS&at_campaign=KARANGA,The film star expects more gaming adaptations in future and predicts a Red Dead Redemption movie.
95,12619,Four-time Slam champion Osaka announces pregnancy,"Wed, 11 Jan 2023 18:14:30 GMT",https://www.bbc.co.uk/sport/tennis/64242936,https://www.bbc.co.uk/sport/tennis/64242936?at_medium=RSS&at_campaign=KARANGA,Former world number one and four-time Grand Slam champion Naomi Osaka announces she is pregnant.
96,140,McDonald's and Coca-Cola boycott calls grow over Russia,"Tue, 08 Mar 2022 07:26:15 GMT",https://www.bbc.co.uk/news/business-60649214,https://www.bbc.co.uk/news/business-60649214?at_medium=RSS&at_campaign=KARANGA,Food and drink giants have been criticised on social media for failing to speak out on Ukraine's invasion.
97,8734,Women's Footballer of the Year contender Sam Kerr,"Tue, 04 Oct 2022 05:07:26 GMT",https://www.bbc.co.uk/sport/football/63046339,https://www.bbc.co.uk/sport/football/63046339?at_medium=RSS&at_campaign=KARANGA,"BBC Sport profiles Chelsea and Australia forward Sam Kerr, one of five nominees for the BBC Women's Footballer of the Year 2022 award."
98,447,War in Ukraine: Why Vladimir Putin couldn't have trained fighters in Africa,"Tue, 15 Mar 2022 00:40:37 GMT",https://www.bbc.co.uk/news/60705629,https://www.bbc.co.uk/news/60705629?at_medium=RSS&at_campaign=KARANGA,A misleading photo has been used by some to suggest the continent should support Russia in Ukraine.
99,5686,Ryanair's Michael O'Leary wants 'practical' immigration approach,"Thu, 21 Jul 2022 23:01:07 GMT",https://www.bbc.co.uk/news/business-62221544,https://www.bbc.co.uk/news/business-62221544?at_medium=RSS&at_campaign=KARANGA,"A ""common sense"" approach to UK visa policy is needed to fill vacancies, says Michael O'Leary."
100,1536,'I planned to end my life at 16 but I'm still here',"Sat, 09 Apr 2022 23:00:29 GMT",https://www.bbc.co.uk/news/uk-england-nottinghamshire-61003178,https://www.bbc.co.uk/news/uk-england-nottinghamshire-61003178?at_medium=RSS&at_campaign=KARANGA,"Chelsea, from Nottingham, experienced low mood, anxiety and self-harm."
101,370,How England's 14 men whipped up Twickenham crowd with stirring display,"Sat, 12 Mar 2022 22:29:01 GMT",https://www.bbc.co.uk/sport/rugby-union/60722386,https://www.bbc.co.uk/sport/rugby-union/60722386?at_medium=RSS&at_campaign=KARANGA,England shred the script that came with Charlie Ewels' early red card with a performance of ferocious defence and unstinting belief.
102,5518,The Open: Rory McIlroy and Viktor Hovland share lead at St Andrews after third round,"Sat, 16 Jul 2022 20:17:28 GMT",https://www.bbc.co.uk/sport/golf/62192705,https://www.bbc.co.uk/sport/golf/62192705?at_medium=RSS&at_campaign=KARANGA,Rory McIlroy and Viktor Hovland take a four-shot lead into the final round of the 150th Open Championship after a scintillating duel over the Old Course.
103,6577,Real Madrid 2-0 Eintracht Frankfurt: Karim Benzema scores 324th goal for Real in Super Cup win,"Wed, 10 Aug 2022 22:20:12 GMT",https://www.bbc.co.uk/sport/football/62475679,https://www.bbc.co.uk/sport/football/62475679?at_medium=RSS&at_campaign=KARANGA,Karim Benzema continues his Ballon d'Or pursuit with a landmark 324th goal for Real Madrid to help them beat Eintracht Frankfurt in the Uefa Super Cup.
104,14916,The Papers: Boris dossier and judges 'to back down' on Rwanda,"Sun, 19 Mar 2023 23:48:40 GMT",https://www.bbc.co.uk/news/blogs-the-papers-65010145,https://www.bbc.co.uk/news/blogs-the-papers-65010145?at_medium=RSS&at_campaign=KARANGA,The papers lead with European courts looking at the Rwanda plan and Boris Johnson's Partygate defence.
105,293,Queen pulls out of attending Commonwealth Service,"Fri, 11 Mar 2022 20:43:20 GMT",https://www.bbc.co.uk/news/uk-60715218,https://www.bbc.co.uk/news/uk-60715218?at_medium=RSS&at_campaign=KARANGA,"The Queen will not attend next week's service at Westminster Abbey, Buckingham Palace says."
106,15006,Mosque fire suspect arrested over second attack,"Wed, 22 Mar 2023 19:21:35 GMT",https://www.bbc.co.uk/news/uk-england-65045660,https://www.bbc.co.uk/news/uk-england-65045660?at_medium=RSS&at_campaign=KARANGA,A man accused of setting a pensioner on fire as he left a Birmingham mosque is held over an attack in west London.
107,10729,World Cup 2022: Belgium to drop 'love' from away shirts in Qatar,"Tue, 22 Nov 2022 08:35:23 GMT",https://www.bbc.co.uk/sport/football/63713724,https://www.bbc.co.uk/sport/football/63713724?at_medium=RSS&at_campaign=KARANGA,"Belgium will not wear their white away shirts with the word ""love"" on the collar in the group stage of the World Cup following a discussion with Fifa."
108,498,What are the UK's Living with Covid plans?,"Tue, 15 Mar 2022 15:00:29 GMT",https://www.bbc.co.uk/news/explainers-52530518,https://www.bbc.co.uk/news/explainers-52530518?at_medium=RSS&at_campaign=KARANGA,Scotland and Wales will follow England and Northern Ireland and lift most remaining Covid rules.
109,4020,Soho's streets turned into new London art gallery,"Thu, 09 Jun 2022 12:15:08 GMT",https://www.bbc.co.uk/news/uk-england-london-61744666,https://www.bbc.co.uk/news/uk-england-london-61744666?at_medium=RSS&at_campaign=KARANGA,The Soho roads off Oxford Street will host rotating permanent art run by The Photographers' Gallery.
110,15220,The Papers: 'Cruise ships' to house migrants and new NHS cash,"Tue, 28 Mar 2023 23:11:48 GMT",https://www.bbc.co.uk/news/blogs-the-papers-65107385,https://www.bbc.co.uk/news/blogs-the-papers-65107385?at_medium=RSS&at_campaign=KARANGA,Wednesday's headlines include new plans to house migrants on cruise ships and fresh cash for the NHS.
111,3261,Pay gap from bosses to staff to widen - think tank,"Sun, 22 May 2022 23:03:34 GMT",https://www.bbc.co.uk/news/business-61544250,https://www.bbc.co.uk/news/business-61544250?at_medium=RSS&at_campaign=KARANGA,The High Pay Centre says pay gaps were the greatest in the retail sector in the early months of 2022.
112,2251,Local elections: Children urge action to save wildlife,"Thu, 28 Apr 2022 01:48:27 GMT",https://www.bbc.co.uk/news/uk-wales-politics-61244442,https://www.bbc.co.uk/news/uk-wales-politics-61244442?at_medium=RSS&at_campaign=KARANGA,Children and young people press local election candidates for action on wildlife extinction.
113,15262,Climate change: Is the UK on track to meet its targets?,"Wed, 29 Mar 2023 17:01:14 GMT",https://www.bbc.co.uk/news/58160547,https://www.bbc.co.uk/news/58160547?at_medium=RSS&at_campaign=KARANGA,The government has until the end of March to come up with a revised net zero strategy.
114,7456,Trump investigation: Empty folders marked classified found at Mar-a-Lago,"Fri, 02 Sep 2022 22:52:32 GMT",https://www.bbc.co.uk/news/world-us-canada-62771613,https://www.bbc.co.uk/news/world-us-canada-62771613?at_medium=RSS&at_campaign=KARANGA,An inventory shows dozens of empty folders were seized from Donald Trump's home after an FBI search.
115,6919,Jim Ratcliffe: Who is the man bidding for Man Utd?,"Thu, 18 Aug 2022 14:23:20 GMT",https://www.bbc.co.uk/news/business-44101223,https://www.bbc.co.uk/news/business-44101223?at_medium=RSS&at_campaign=KARANGA,"One of the UK's richest men, Sir Jim has built a multi-billion pound business by buying unloved assets."
116,1099,Shropshire baby deaths: The parents whose lives were changed forever,"Wed, 30 Mar 2022 09:39:14 GMT",https://www.bbc.co.uk/news/health-60902129,https://www.bbc.co.uk/news/health-60902129?at_medium=RSS&at_campaign=KARANGA,"""I can still hear them saying, we can't hear the heartbeat"" - one of the many parents on losing their child."
117,15451,"More bus journeys taken since £2 fare cap, says watchdog","Tue, 04 Apr 2023 23:03:46 GMT",https://www.bbc.co.uk/news/business-65177420,https://www.bbc.co.uk/news/business-65177420?at_medium=RSS&at_campaign=KARANGA,Transport Focus said the cap on bus fares attracted more users amid rising cost of living.
118,14589,Mexico kidnapping: A twisted moral code explains cartel's apology,"Fri, 10 Mar 2023 22:08:17 GMT",https://www.bbc.co.uk/news/world-latin-america-64921765,https://www.bbc.co.uk/news/world-latin-america-64921765?at_medium=RSS&at_campaign=KARANGA,Mexico's criminal gangs adopt a warped code of ethics - and the kidnap of Americans broke the rules.
119,6728,"Rail fares in England to rise below inflation rate, ministers say","Sun, 14 Aug 2022 17:01:55 GMT",https://www.bbc.co.uk/news/business-62542538,https://www.bbc.co.uk/news/business-62542538?at_medium=RSS&at_campaign=KARANGA,"The increase will also begin in March, rather than January, the government says."
120,827,Taliban schools U-turn 'a devastating day' for Afghan girls - Malala Yousafzai,"Wed, 23 Mar 2022 17:24:33 GMT",https://www.bbc.co.uk/news/world-asia-60853162,https://www.bbc.co.uk/news/world-asia-60853162?at_medium=RSS&at_campaign=KARANGA,"The Taliban’s U-turn on girls' high schools is heartbreaking, the Nobel Peace Prize laureate says."
121,14962,Met Police: Where next for the force after Casey review?,"Tue, 21 Mar 2023 19:21:11 GMT",https://www.bbc.co.uk/news/uk-65032325,https://www.bbc.co.uk/news/uk-65032325?at_medium=RSS&at_campaign=KARANGA,"This is a merciless report, writes BBC correspondent Mark Easton. But what does the Met do now?"
122,26,Ukraine war: Why Kherson and Mariupol are key to Russian success,"Fri, 04 Mar 2022 12:54:25 GMT",https://www.bbc.co.uk/news/world-europe-60604876,https://www.bbc.co.uk/news/world-europe-60604876?at_medium=RSS&at_campaign=KARANGA,There are both strategic and historical reasons why the offensive in southern Ukraine is vital for Russia.
123,2722,Heineken Champions Cup: Premiership cap hinders English teams - Alex Sanderson,"Sun, 08 May 2022 19:30:57 GMT",https://www.bbc.co.uk/sport/rugby-union/61371950,https://www.bbc.co.uk/sport/rugby-union/61371950?at_medium=RSS&at_campaign=KARANGA,Sale Sharks' Alex Sanderson says the lower Premiership salary cap is making it harder for English teams to compete with French sides in Europe.
124,479,Ukraine war: Protester exposes cracks in Kremlin's war message,"Tue, 15 Mar 2022 17:44:33 GMT",https://www.bbc.co.uk/news/world-europe-60749064,https://www.bbc.co.uk/news/world-europe-60749064?at_medium=RSS&at_campaign=KARANGA,Marina Ovsyannikova's moment of protest on TV was extraordinary - but she now faces prosecution.
125,8161,Liz Truss vows to match Ukraine military support as politics returns,"Tue, 20 Sep 2022 00:45:33 GMT",https://www.bbc.co.uk/news/uk-politics-62959374,https://www.bbc.co.uk/news/uk-politics-62959374?at_medium=RSS&at_campaign=KARANGA,"Billions promised in military aid as the PM restarts her agenda, following mourning for the Queen."
126,4760,Wales' population hits new high but growth is lowest,"Tue, 28 Jun 2022 22:20:24 GMT",https://www.bbc.co.uk/news/uk-wales-61966876,https://www.bbc.co.uk/news/uk-wales-61966876?at_medium=RSS&at_campaign=KARANGA,"Seven areas of Wales saw falls in population, as the first Census 2021 results are revealed."
127,2248,How many Ukrainians have fled their homes and where have they gone?,"Wed, 27 Apr 2022 12:40:34 GMT",https://www.bbc.co.uk/news/world-60555472,https://www.bbc.co.uk/news/world-60555472?at_medium=RSS&at_campaign=KARANGA,The UN says more than 11 million people have fled their homes since the Russian invasion of Ukraine.
128,6894,Deloitte report: European football has made 'significant recovery' after Covid pandemic,"Wed, 17 Aug 2022 23:01:22 GMT",https://www.bbc.co.uk/sport/football/62576041,https://www.bbc.co.uk/sport/football/62576041?at_medium=RSS&at_campaign=KARANGA,"European football market made ""a significant recovery"" in 2020-21, says finance company Deloitte."
129,9226,Nigeria floods: 'Overwhelming' disaster leaves more than 600 people dead,"Sun, 16 Oct 2022 22:34:26 GMT",https://www.bbc.co.uk/news/world-africa-63280518,https://www.bbc.co.uk/news/world-africa-63280518?at_medium=RSS&at_campaign=KARANGA,"Nigeria is used to seasonal flooding, but this year has been significantly worse than usual."
130,4703,Wimbledon: Emma Raducanu & Andy Murray set for Centre Court on day one,"Sun, 26 Jun 2022 18:34:31 GMT",https://www.bbc.co.uk/sport/tennis/61938392,https://www.bbc.co.uk/sport/tennis/61938392?at_medium=RSS&at_campaign=KARANGA,Britain's Emma Raducanu and Andy Murray are set for Centre Court when Wimbledon gets under way on Monday.
131,10547,A journey to the site of the Nord Stream explosions,"Fri, 18 Nov 2022 12:49:40 GMT",https://www.bbc.co.uk/news/world-63636181,https://www.bbc.co.uk/news/world-63636181?at_medium=RSS&at_campaign=KARANGA,"As Sweden says the gas lines were blown up deliberately, our Europe editor reports from the scene."
132,15095,Quiz of the week: Why was Lindsay Lohan in trouble?,"Thu, 23 Mar 2023 15:24:35 GMT",https://www.bbc.co.uk/news/world-65040607,https://www.bbc.co.uk/news/world-65040607?at_medium=RSS&at_campaign=KARANGA,How closely have you been paying attention to what's been going on over the past seven days?
